Class;PredefinedType;Name;BuildingStorey;Material;PSET_RÔGGA.RÔGGA_SEÇÃO;PSET_RÔGGA.RÔGGA_DESCRIÇÃO;Width;Thickness;Length;Height;FileName;GlobalId;Disciplina_Prevista
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1702781;36. TAP;Borracha, butil;"3/8""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;0otw5s5SX4FBEitaUuxIKk;Arquitetura
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1702784;36. TAP;Borracha, butil;"3/8""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;0otw5s5SX4FBEitaUuxINJ;Arquitetura
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1702787;36. TAP;Borracha, butil;"3/8""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;0otw5s5SX4FBEitaUuxING;Arquitetura
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1702790;36. TAP;Borracha, butil;"3/8""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;0otw5s5SX4FBEitaUuxINL;Arquitetura
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1702796;36. TAP;Borracha, butil;"3/8""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;0otw5s5SX4FBEitaUuxINV;Arquitetura
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1702803;36. TAP;Borracha, butil;"3/8""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;0otw5s5SX4FBEitaUuxIN0;Arquitetura
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1702806;36. TAP;Borracha, butil;"5/8""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;0otw5s5SX4FBEitaUuxIN5;Arquitetura
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1702809;36. TAP;Borracha, butil;"1/4""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;0otw5s5SX4FBEitaUuxINA;Arquitetura
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1702812;36. TAP;Borracha, butil;"1/2""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;0otw5s5SX4FBEitaUuxINF;Arquitetura
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1702815;36. TAP;Borracha, butil;"1/4""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;0otw5s5SX4FBEitaUuxINC;Arquitetura
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1702818;36. TAP;Borracha, butil;"3/8""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;0otw5s5SX4FBEitaUuxINn;Arquitetura
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1702821;36. TAP;Borracha, butil;"3/8""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;0otw5s5SX4FBEitaUuxINs;Arquitetura
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1702824;36. TAP;Borracha, butil;"5/8""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;0otw5s5SX4FBEitaUuxINx;Arquitetura
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1702827;36. TAP;Borracha, butil;"5/8""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;0otw5s5SX4FBEitaUuxINu;Arquitetura
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1702828;36. TAP;Borracha, butil;"3/8""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;0otw5s5SX4FBEitaUuxIN$;Arquitetura
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1702837;36. TAP;Borracha, butil;"5/8""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;0otw5s5SX4FBEitaUuxINc;Arquitetura
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1702838;36. TAP;Borracha, butil;"1/4""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;0otw5s5SX4FBEitaUuxINb;Arquitetura
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1702839;36. TAP;Borracha, butil;"1/2""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;0otw5s5SX4FBEitaUuxINa;Arquitetura
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1702842;36. TAP;Borracha, butil;"1/4""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;0otw5s5SX4FBEitaUuxINf;Arquitetura
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1702845;36. TAP;Borracha, butil;"1/2""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;0otw5s5SX4FBEitaUuxINk;Arquitetura
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1702846;36. TAP;Borracha, butil;"3/8""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;0otw5s5SX4FBEitaUuxINj;Arquitetura
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1702851;36. TAP;Borracha, butil;"5/8""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;0otw5s5SX4FBEitaUuxIMG;Arquitetura
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1702854;36. TAP;Borracha, butil;"3/8""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;0otw5s5SX4FBEitaUuxIML;Arquitetura
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1702857;36. TAP;Borracha, butil;"3/8""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;0otw5s5SX4FBEitaUuxIMQ;Arquitetura
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1702860;36. TAP;Borracha, butil;"5/8""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;0otw5s5SX4FBEitaUuxIMV;Arquitetura
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1702863;36. TAP;Borracha, butil;"1/4""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;0otw5s5SX4FBEitaUuxIMS;Arquitetura
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1702866;36. TAP;Borracha, butil;"1/4""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;0otw5s5SX4FBEitaUuxIM1;Arquitetura
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1702869;36. TAP;Borracha, butil;"1/2""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;0otw5s5SX4FBEitaUuxIM6;Arquitetura
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1702872;36. TAP;Borracha, butil;"1/2""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;0otw5s5SX4FBEitaUuxIMB;Arquitetura
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1702873;36. TAP;Borracha, butil;"3/8""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;0otw5s5SX4FBEitaUuxIMA;Arquitetura
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1702878;36. TAP;Borracha, butil;"5/8""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;0otw5s5SX4FBEitaUuxIMD;Arquitetura
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1702881;36. TAP;Borracha, butil;"3/8""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;0otw5s5SX4FBEitaUuxIMo;Arquitetura
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1702884;36. TAP;Borracha, butil;"5/8""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;0otw5s5SX4FBEitaUuxIMt;Arquitetura
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1702887;36. TAP;Borracha, butil;"5/8""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;0otw5s5SX4FBEitaUuxIMq;Arquitetura
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1702894;36. TAP;Borracha, butil;"1/4""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;0o1JWaG$HCRAbboHxpJx$z;Arquitetura
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1702901;36. TAP;Borracha, butil;"5/8""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;0o1JWaG$HCRAbboHxpJx$c;Arquitetura
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1702904;36. TAP;Borracha, butil;"3/8""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;0o1JWaG$HCRAbboHxpJx$h;Arquitetura
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1702907;36. TAP;Borracha, butil;"3/8""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;0o1JWaG$HCRAbboHxpJx$e;Arquitetura
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1702910;36. TAP;Borracha, butil;"1/2""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;0o1JWaG$HCRAbboHxpJx$j;Arquitetura
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1702913;36. TAP;Borracha, butil;"1/4""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;0o1JWaG$HCRAbboHxpJxWI;Arquitetura
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1702916;36. TAP;Borracha, butil;"1/4""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;0otw5s5SX4FBEitaUuxI9N;Arquitetura
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1702923;36. TAP;Borracha, butil;"1/4""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;0o1JWaG$HCRAbboHxpJxWO;Arquitetura
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1702928;36. TAP;Borracha, butil;"5/8""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;0o1JWaG$HCRAbboHxpJxW3;Arquitetura
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1702929;36. TAP;Borracha, butil;"3/8""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;0o1JWaG$HCRAbboHxpJxW2;Arquitetura
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1702930;36. TAP;Borracha, butil;"3/8""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;0o1JWaG$HCRAbboHxpJxW1;Arquitetura
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1702931;36. TAP;Borracha, butil;"1/2""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;0o1JWaG$HCRAbboHxpJxW0;Arquitetura
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1702932;36. TAP;Borracha, butil;"1/4""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;0o1JWaG$HCRAbboHxpJxW7;Arquitetura
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1702937;36. TAP;Borracha, butil;"1/4""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;0otw5s5SX4FBEitaUuxI9A;Arquitetura
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1702940;36. TAP;Borracha, butil;"1/4""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;0o1JWaG$HCRAbboHxpJxWF;Arquitetura
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1702943;36. TAP;Borracha, butil;"1/2""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;0otw5s5SX4FBEitaUuxI9C;Arquitetura
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1702946;36. TAP;Borracha, butil;"1/4""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;0o1JWaG$HCRAbboHxpJxWn;Arquitetura
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1702949;36. TAP;Borracha, butil;"3/8""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;0otw5s5SX4FBEitaUuxI9s;Arquitetura
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1702952;36. TAP;Borracha, butil;"3/8""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;0o1JWaG$HCRAbboHxpJxWx;Arquitetura
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1702955;36. TAP;Borracha, butil;"5/8""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;0otw5s5SX4FBEitaUuxI9u;Arquitetura
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1702958;36. TAP;Borracha, butil;"5/8""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;0o1JWaG$HCRAbboHxpJxWz;Arquitetura
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1702961;36. TAP;Borracha, butil;"3/8""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;0o1JWaG$HCRAbboHxpJxWY;Arquitetura
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1702964;36. TAP;Borracha, butil;"1/2""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;0o1JWaG$HCRAbboHxpJxWd;Arquitetura
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1702971;36. TAP;Borracha, butil;"1/4""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;0o1JWaG$HCRAbboHxpJxWe;Arquitetura
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1702976;36. TAP;Borracha, butil;"5/8""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;0o1JWaG$HCRAbboHxpJxXJ;Arquitetura
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1702977;36. TAP;Borracha, butil;"3/8""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;0o1JWaG$HCRAbboHxpJxXI;Arquitetura
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1702978;36. TAP;Borracha, butil;"3/8""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;0o1JWaG$HCRAbboHxpJxXH;Arquitetura
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1702979;36. TAP;Borracha, butil;"1/2""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;0o1JWaG$HCRAbboHxpJxXG;Arquitetura
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1702980;36. TAP;Borracha, butil;"1/4""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;0o1JWaG$HCRAbboHxpJxXN;Arquitetura
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1702985;36. TAP;Borracha, butil;"5/8""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;0o1JWaG$HCRAbboHxpJxXQ;Arquitetura
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1702988;36. TAP;Borracha, butil;"3/8""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;0o1JWaG$HCRAbboHxpJxXV;Arquitetura
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1702991;36. TAP;Borracha, butil;"3/8""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;0o1JWaG$HCRAbboHxpJxXS;Arquitetura
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1702994;36. TAP;Borracha, butil;"1/4""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;0o1JWaG$HCRAbboHxpJxX1;Arquitetura
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1702997;36. TAP;Borracha, butil;"1/2""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;0o1JWaG$HCRAbboHxpJxX6;Arquitetura
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1703000;36. TAP;Borracha, butil;"1/4""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;0o1JWaG$HCRAbboHxpJxXB;Arquitetura
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1703007;36. TAP;Borracha, butil;"1/4""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;0otw5s5SX4FBEitaUuxI8C;Arquitetura
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1703012;36. TAP;Borracha, butil;"5/8""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;0otw5s5SX4FBEitaUuxI8t;Arquitetura
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1703013;36. TAP;Borracha, butil;"3/8""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;0otw5s5SX4FBEitaUuxI8s;Arquitetura
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1703014;36. TAP;Borracha, butil;"3/8""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;0otw5s5SX4FBEitaUuxI8r;Arquitetura
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1703015;36. TAP;Borracha, butil;"1/2""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;0otw5s5SX4FBEitaUuxI8q;Arquitetura
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1703016;36. TAP;Borracha, butil;"1/4""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;0otw5s5SX4FBEitaUuxI8x;Arquitetura
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1703021;36. TAP;Borracha, butil;"3/8""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;0otw5s5SX4FBEitaUuxI8_;Arquitetura
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1703024;36. TAP;Borracha, butil;"5/8""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;0otw5s5SX4FBEitaUuxI8Z;Arquitetura
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1703025;36. TAP;Borracha, butil;"3/8""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;0otw5s5SX4FBEitaUuxI8Y;Arquitetura
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1703028;36. TAP;Borracha, butil;"1/4""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;0otw5s5SX4FBEitaUuxI8d;Arquitetura
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1703031;36. TAP;Borracha, butil;"1/4""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;0otw5s5SX4FBEitaUuxI8a;Arquitetura
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1703034;36. TAP;Borracha, butil;"1/4""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;0otw5s5SX4FBEitaUuxI8f;Arquitetura
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1703039;36. TAP;Borracha, butil;"1/4""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;0otw5s5SX4FBEitaUuxI8i;Arquitetura
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1703040;36. TAP;Borracha, butil;"3/8""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;0otw5s5SX4FBEitaUuxIBJ;Arquitetura
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1703043;36. TAP;Borracha, butil;"1/4""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;0otw5s5SX4FBEitaUuxIBG;Arquitetura
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1703048;36. TAP;Borracha, butil;"3/8""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;0otw5s5SX4FBEitaUuxIBR;Arquitetura
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1703049;36. TAP;Borracha, butil;"1/4""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;0otw5s5SX4FBEitaUuxIBQ;Arquitetura
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1703054;36. TAP;Borracha, butil;"1/4""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;0otw5s5SX4FBEitaUuxIBT;Arquitetura
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1703057;36. TAP;Borracha, butil;"1/4""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;0otw5s5SX4FBEitaUuxIB2;Arquitetura
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1703060;36. TAP;Borracha, butil;"1/4""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;0otw5s5SX4FBEitaUuxIB7;Arquitetura
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1703063;36. TAP;Borracha, butil;"1/4""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;0otw5s5SX4FBEitaUuxIB4;Arquitetura
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1703066;36. TAP;Borracha, butil;"1/4""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;0otw5s5SX4FBEitaUuxIB9;Arquitetura
