Class;PredefinedType;Name;BuildingStorey;Material;PSET_RÔGGA.RÔGGA_SEÇÃO;PSET_RÔGGA.RÔGGA_DESCRIÇÃO;Width;Thickness;Length;Height;FileName;GlobalId;Disciplina_Prevista
IfcMember;MULLION;Rectangular Mullion:ARGAMASSA o-0,01x0,10m:4360061;37. TP1;ROGGA - ARGAMASSA DE ASSENTAMENTO;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6Mfjr97;Arquitetura
IfcMember;MULLION;Rectangular Mullion:ARGAMASSA o-0,01x0,10m:4360062;37. TP1;ROGGA - ARGAMASSA DE ASSENTAMENTO;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6Mfjr94;Arquitetura
IfcMember;MULLION;Rectangular Mullion:ARGAMASSA o-0,01x0,10m:4360063;37. TP1;ROGGA - ARGAMASSA DE ASSENTAMENTO;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6Mfjr95;Arquitetura
IfcMember;MULLION;Rectangular Mullion:ARGAMASSA o-0,01x0,10m:4360064;37. TP1;ROGGA - ARGAMASSA DE ASSENTAMENTO;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6MfjrAw;Arquitetura
IfcMember;MULLION;Rectangular Mullion:ARGAMASSA o-0,01x0,10m:4360065;37. TP1;ROGGA - ARGAMASSA DE ASSENTAMENTO;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6MfjrAx;Arquitetura
IfcMember;MULLION;Rectangular Mullion:ARGAMASSA o-0,01x0,10m:4360066;37. TP1;ROGGA - ARGAMASSA DE ASSENTAMENTO;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6MfjrAu;Arquitetura
IfcMember;MULLION;Rectangular Mullion:ARGAMASSA o-0,01x0,10m:4360067;37. TP1;ROGGA - ARGAMASSA DE ASSENTAMENTO;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6MfjrAv;Arquitetura
IfcMember;MULLION;Rectangular Mullion:ARGAMASSA o-0,01x0,10m:4360068;37. TP1;ROGGA - ARGAMASSA DE ASSENTAMENTO;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6MfjrA_;Arquitetura
IfcMember;MULLION;Rectangular Mullion:ARGAMASSA o-0,01x0,10m:4360069;37. TP1;ROGGA - ARGAMASSA DE ASSENTAMENTO;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6MfjrA$;Arquitetura
IfcMember;MULLION;Rectangular Mullion:ARGAMASSA o-0,01x0,10m:4360070;37. TP1;ROGGA - ARGAMASSA DE ASSENTAMENTO;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6MfjrAy;Arquitetura
IfcMember;MULLION;Rectangular Mullion:ARGAMASSA o-0,01x0,10m:4360071;37. TP1;ROGGA - ARGAMASSA DE ASSENTAMENTO;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6MfjrAz;Arquitetura
IfcMember;MULLION;Rectangular Mullion:ARGAMASSA o-0,01x0,10m:4360072;37. TP1;ROGGA - ARGAMASSA DE ASSENTAMENTO;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6MfjrAo;Arquitetura
IfcMember;MULLION;Rectangular Mullion:ARGAMASSA o-0,01x0,10m:4360073;37. TP1;ROGGA - ARGAMASSA DE ASSENTAMENTO;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6MfjrAp;Arquitetura
IfcMember;MULLION;Rectangular Mullion:ARGAMASSA o-0,01x0,10m:4360074;37. TP1;ROGGA - ARGAMASSA DE ASSENTAMENTO;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6MfjrAm;Arquitetura
IfcMember;MULLION;Rectangular Mullion:ARGAMASSA o-0,01x0,10m:4360075;37. TP1;ROGGA - ARGAMASSA DE ASSENTAMENTO;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6MfjrAn;Arquitetura
IfcMember;MULLION;Rectangular Mullion:ARGAMASSA o-0,01x0,10m:4360076;37. TP1;ROGGA - ARGAMASSA DE ASSENTAMENTO;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6MfjrAs;Arquitetura
IfcMember;MULLION;Rectangular Mullion:ARGAMASSA o-0,01x0,10m:4360077;37. TP1;ROGGA - ARGAMASSA DE ASSENTAMENTO;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6MfjrAt;Arquitetura
IfcMember;MULLION;Rectangular Mullion:ARGAMASSA o-0,01x0,10m:4360078;37. TP1;ROGGA - ARGAMASSA DE ASSENTAMENTO;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6MfjrAq;Arquitetura
IfcMember;MULLION;Rectangular Mullion:ARGAMASSA o-0,01x0,10m:4360079;37. TP1;ROGGA - ARGAMASSA DE ASSENTAMENTO;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6MfjrAr;Arquitetura
IfcMember;MULLION;Rectangular Mullion:ARGAMASSA o-0,01x0,10m:4360080;37. TP1;ROGGA - ARGAMASSA DE ASSENTAMENTO;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6MfjrAg;Arquitetura
IfcMember;MULLION;Rectangular Mullion:ARGAMASSA o-0,01x0,10m:4360082;37. TP1;ROGGA - ARGAMASSA DE ASSENTAMENTO;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6MfjrAe;Arquitetura
IfcMember;MULLION;Rectangular Mullion:ARGAMASSA o-0,01x0,10m:4360083;37. TP1;ROGGA - ARGAMASSA DE ASSENTAMENTO;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6MfjrAf;Arquitetura
IfcMember;MULLION;Rectangular Mullion:ARGAMASSA o-0,01x0,10m:4360084;37. TP1;ROGGA - ARGAMASSA DE ASSENTAMENTO;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6MfjrAk;Arquitetura
IfcMember;MULLION;Rectangular Mullion:ARGAMASSA o-0,01x0,10m:4360085;37. TP1;ROGGA - ARGAMASSA DE ASSENTAMENTO;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6MfjrAl;Arquitetura
IfcMember;MULLION;Rectangular Mullion:ARGAMASSA o-0,01x0,10m:4360086;37. TP1;ROGGA - ARGAMASSA DE ASSENTAMENTO;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6MfjrAi;Arquitetura
IfcMember;MULLION;Rectangular Mullion:ARGAMASSA o-0,01x0,10m:4360087;37. TP1;ROGGA - ARGAMASSA DE ASSENTAMENTO;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6MfjrAj;Arquitetura
IfcMember;MULLION;Rectangular Mullion:ARGAMASSA o-0,01x0,10m:4360088;37. TP1;ROGGA - ARGAMASSA DE ASSENTAMENTO;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6MfjrAY;Arquitetura
IfcMember;MULLION;Rectangular Mullion:ARGAMASSA o-0,01x0,10m:4360089;37. TP1;ROGGA - ARGAMASSA DE ASSENTAMENTO;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6MfjrAZ;Arquitetura
IfcMember;MULLION;Rectangular Mullion:ARGAMASSA o-0,01x0,10m:4360090;37. TP1;ROGGA - ARGAMASSA DE ASSENTAMENTO;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6MfjrAW;Arquitetura
IfcMember;MULLION;Rectangular Mullion:ARGAMASSA o-0,01x0,10m:4360091;37. TP1;ROGGA - ARGAMASSA DE ASSENTAMENTO;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6MfjrAX;Arquitetura
IfcMember;MULLION;Rectangular Mullion:ARGAMASSA o-0,01x0,10m:4360092;37. TP1;ROGGA - ARGAMASSA DE ASSENTAMENTO;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6MfjrAc;Arquitetura
IfcMember;MULLION;Rectangular Mullion:ARGAMASSA o-0,01x0,10m:4360093;37. TP1;ROGGA - ARGAMASSA DE ASSENTAMENTO;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6MfjrAd;Arquitetura
IfcMember;MULLION;Rectangular Mullion:ARGAMASSA o-0,01x0,10m:4360094;37. TP1;ROGGA - ARGAMASSA DE ASSENTAMENTO;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6MfjrAa;Arquitetura
IfcMember;MULLION;Rectangular Mullion:ARGAMASSA o-0,01x0,10m:4360095;37. TP1;ROGGA - ARGAMASSA DE ASSENTAMENTO;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6MfjrAb;Arquitetura
IfcMember;MULLION;Rectangular Mullion:ARGAMASSA o-0,01x0,10m:4360096;37. TP1;ROGGA - ARGAMASSA DE ASSENTAMENTO;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6MfjrAQ;Arquitetura
IfcMember;MULLION;Rectangular Mullion:ARGAMASSA o-0,01x0,10m:4360097;37. TP1;ROGGA - ARGAMASSA DE ASSENTAMENTO;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6MfjrAR;Arquitetura
IfcMember;MULLION;Rectangular Mullion:ARGAMASSA o-0,01x0,10m:4360098;37. TP1;ROGGA - ARGAMASSA DE ASSENTAMENTO;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6MfjrAO;Arquitetura
IfcMember;MULLION;Rectangular Mullion:ARGAMASSA o-0,01x0,10m:4360099;37. TP1;ROGGA - ARGAMASSA DE ASSENTAMENTO;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6MfjrAP;Arquitetura
IfcMember;MULLION;Rectangular Mullion:ARGAMASSA o-0,01x0,10m:4360100;37. TP1;ROGGA - ARGAMASSA DE ASSENTAMENTO;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6MfjrAU;Arquitetura
IfcMember;MULLION;Rectangular Mullion:ARGAMASSA o-0,01x0,10m:4360101;37. TP1;ROGGA - ARGAMASSA DE ASSENTAMENTO;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6MfjrAV;Arquitetura
IfcMember;MULLION;Rectangular Mullion:ARGAMASSA o-0,01x0,10m:4360102;37. TP1;ROGGA - ARGAMASSA DE ASSENTAMENTO;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6MfjrAS;Arquitetura
IfcMember;MULLION;Rectangular Mullion:ARGAMASSA o-0,01x0,10m:4360103;37. TP1;ROGGA - ARGAMASSA DE ASSENTAMENTO;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6MfjrAT;Arquitetura
IfcMember;MULLION;Rectangular Mullion:ARGAMASSA o-0,01x0,10m:4360104;37. TP1;ROGGA - ARGAMASSA DE ASSENTAMENTO;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6MfjrAI;Arquitetura
IfcMember;MULLION;Rectangular Mullion:ARGAMASSA o-0,01x0,10m:4360105;37. TP1;ROGGA - ARGAMASSA DE ASSENTAMENTO;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6MfjrAJ;Arquitetura
IfcMember;MULLION;Rectangular Mullion:ARGAMASSA o-0,01x0,10m:4360106;37. TP1;ROGGA - ARGAMASSA DE ASSENTAMENTO;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6MfjrAG;Arquitetura
IfcMember;MULLION;Rectangular Mullion:ARGAMASSA o-0,01x0,10m:4360107;37. TP1;ROGGA - ARGAMASSA DE ASSENTAMENTO;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6MfjrAH;Arquitetura
IfcMember;MULLION;Rectangular Mullion:ARGAMASSA o-0,01x0,10m:4360108;37. TP1;ROGGA - ARGAMASSA DE ASSENTAMENTO;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6MfjrAM;Arquitetura
IfcMember;MULLION;Rectangular Mullion:ARGAMASSA o-0,01x0,10m:4360109;37. TP1;ROGGA - ARGAMASSA DE ASSENTAMENTO;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6MfjrAN;Arquitetura
IfcMember;MULLION;Rectangular Mullion:ARGAMASSA o-0,01x0,10m:4360110;37. TP1;ROGGA - ARGAMASSA DE ASSENTAMENTO;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6MfjrAK;Arquitetura
IfcMember;MULLION;Rectangular Mullion:ARGAMASSA o-0,01x0,10m:4360111;37. TP1;ROGGA - ARGAMASSA DE ASSENTAMENTO;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6MfjrAL;Arquitetura
IfcMember;MULLION;Rectangular Mullion:ARGAMASSA o-0,01x0,10m:4360112;37. TP1;ROGGA - ARGAMASSA DE ASSENTAMENTO;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6MfjrAA;Arquitetura
IfcMember;MULLION;Rectangular Mullion:ARGAMASSA o-0,01x0,10m:4360113;37. TP1;ROGGA - ARGAMASSA DE ASSENTAMENTO;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6MfjrAB;Arquitetura
IfcMember;MULLION;Rectangular Mullion:ARGAMASSA o-0,01x0,10m:4360114;37. TP1;ROGGA - ARGAMASSA DE ASSENTAMENTO;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6MfjrA8;Arquitetura
IfcMember;MULLION;Rectangular Mullion:ARGAMASSA o-0,01x0,10m:4360115;37. TP1;ROGGA - ARGAMASSA DE ASSENTAMENTO;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6MfjrA9;Arquitetura
IfcMember;MULLION;Rectangular Mullion:ARGAMASSA o-0,01x0,10m:4360116;37. TP1;ROGGA - ARGAMASSA DE ASSENTAMENTO;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6MfjrAE;Arquitetura
IfcMember;MULLION;Rectangular Mullion:ARGAMASSA o-0,01x0,10m:4360117;37. TP1;ROGGA - ARGAMASSA DE ASSENTAMENTO;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6MfjrAF;Arquitetura
IfcMember;MULLION;Rectangular Mullion:ARGAMASSA o-0,01x0,10m:4360118;37. TP1;ROGGA - ARGAMASSA DE ASSENTAMENTO;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6MfjrAC;Arquitetura
IfcMember;MULLION;Rectangular Mullion:ARGAMASSA o-0,01x0,10m:4360119;37. TP1;ROGGA - ARGAMASSA DE ASSENTAMENTO;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6MfjrAD;Arquitetura
IfcMember;MULLION;Rectangular Mullion:ARGAMASSA o-0,01x0,10m:4360120;37. TP1;ROGGA - ARGAMASSA DE ASSENTAMENTO;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6MfjrA2;Arquitetura
IfcMember;MULLION;Rectangular Mullion:ARGAMASSA o-0,01x0,10m:4360121;37. TP1;ROGGA - ARGAMASSA DE ASSENTAMENTO;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6MfjrA3;Arquitetura
IfcMember;MULLION;Rectangular Mullion:ARGAMASSA o-0,01x0,10m:4360122;37. TP1;ROGGA - ARGAMASSA DE ASSENTAMENTO;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6MfjrA0;Arquitetura
IfcMember;MULLION;Rectangular Mullion:ARGAMASSA o-0,01x0,10m:4360123;37. TP1;ROGGA - ARGAMASSA DE ASSENTAMENTO;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6MfjrA1;Arquitetura
IfcMember;MULLION;Rectangular Mullion:ARGAMASSA o-0,01x0,10m:4360124;37. TP1;ROGGA - ARGAMASSA DE ASSENTAMENTO;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6MfjrA6;Arquitetura
IfcMember;MULLION;Rectangular Mullion:ARGAMASSA o-0,01x0,10m:4360125;37. TP1;ROGGA - ARGAMASSA DE ASSENTAMENTO;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6MfjrA7;Arquitetura
IfcMember;MULLION;Rectangular Mullion:ARGAMASSA o-0,01x0,10m:4360126;37. TP1;ROGGA - ARGAMASSA DE ASSENTAMENTO;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6MfjrA4;Arquitetura
IfcMember;MULLION;Rectangular Mullion:ARGAMASSA o-0,01x0,10m:4360127;37. TP1;ROGGA - ARGAMASSA DE ASSENTAMENTO;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6MfjrA5;Arquitetura
IfcMember;MULLION;Rectangular Mullion:ARGAMASSA o-0,01x0,10m:4360128;37. TP1;ROGGA - ARGAMASSA DE ASSENTAMENTO;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6MfjrBw;Arquitetura
IfcMember;MULLION;Rectangular Mullion:ARGAMASSA o-0,01x0,10m:4360129;37. TP1;ROGGA - ARGAMASSA DE ASSENTAMENTO;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6MfjrBx;Arquitetura
IfcMember;MULLION;Rectangular Mullion:ARGAMASSA o-0,01x0,10m:4360130;37. TP1;ROGGA - ARGAMASSA DE ASSENTAMENTO;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6MfjrBu;Arquitetura
IfcMember;MULLION;Rectangular Mullion:ARGAMASSA o-0,01x0,10m:4360131;37. TP1;ROGGA - ARGAMASSA DE ASSENTAMENTO;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6MfjrBv;Arquitetura
IfcMember;MULLION;Rectangular Mullion:ARGAMASSA o-0,01x0,10m:4360132;37. TP1;ROGGA - ARGAMASSA DE ASSENTAMENTO;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6MfjrB_;Arquitetura
IfcMember;MULLION;Rectangular Mullion:ARGAMASSA o-0,01x0,10m:4360133;37. TP1;ROGGA - ARGAMASSA DE ASSENTAMENTO;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6MfjrB$;Arquitetura
IfcMember;MULLION;Rectangular Mullion:ARGAMASSA o-0,01x0,10m:4360134;37. TP1;ROGGA - ARGAMASSA DE ASSENTAMENTO;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6MfjrBy;Arquitetura
IfcMember;MULLION;Rectangular Mullion:ARGAMASSA o-0,01x0,10m:4360135;37. TP1;ROGGA - ARGAMASSA DE ASSENTAMENTO;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6MfjrBz;Arquitetura
IfcMember;MULLION;Rectangular Mullion:ARGAMASSA o-0,01x0,10m:4360136;37. TP1;ROGGA - ARGAMASSA DE ASSENTAMENTO;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6MfjrBo;Arquitetura
IfcMember;MULLION;Rectangular Mullion:ARGAMASSA o-0,01x0,10m:4360137;37. TP1;ROGGA - ARGAMASSA DE ASSENTAMENTO;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6MfjrBp;Arquitetura
IfcMember;MULLION;Rectangular Mullion:ARGAMASSA o-0,01x0,10m:4360138;37. TP1;ROGGA - ARGAMASSA DE ASSENTAMENTO;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6MfjrBm;Arquitetura
IfcMember;MULLION;Rectangular Mullion:ARGAMASSA o-0,01x0,10m:4360139;37. TP1;ROGGA - ARGAMASSA DE ASSENTAMENTO;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6MfjrBn;Arquitetura
IfcMember;MULLION;Rectangular Mullion:ARGAMASSA o-0,01x0,10m:4360140;37. TP1;ROGGA - ARGAMASSA DE ASSENTAMENTO;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6MfjrBs;Arquitetura
IfcMember;MULLION;Rectangular Mullion:ARGAMASSA o-0,01x0,10m:4360141;37. TP1;ROGGA - ARGAMASSA DE ASSENTAMENTO;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6MfjrBt;Arquitetura
IfcMember;MULLION;Rectangular Mullion:ARGAMASSA o-0,01x0,10m:4360142;37. TP1;ROGGA - ARGAMASSA DE ASSENTAMENTO;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6MfjrBq;Arquitetura
IfcMember;MULLION;Rectangular Mullion:ARGAMASSA o-0,01x0,10m:4360143;37. TP1;ROGGA - ARGAMASSA DE ASSENTAMENTO;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6MfjrBr;Arquitetura
IfcMember;MULLION;Rectangular Mullion:ARGAMASSA o-0,01x0,10m:4360144;37. TP1;ROGGA - ARGAMASSA DE ASSENTAMENTO;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6MfjrBg;Arquitetura
IfcMember;MULLION;Rectangular Mullion:ARGAMASSA o-0,01x0,10m:4360145;37. TP1;ROGGA - ARGAMASSA DE ASSENTAMENTO;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6MfjrBh;Arquitetura
IfcMember;MULLION;Rectangular Mullion:ARGAMASSA o-0,01x0,10m:4360146;37. TP1;ROGGA - ARGAMASSA DE ASSENTAMENTO;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6MfjrBe;Arquitetura
IfcMember;MULLION;Rectangular Mullion:ARGAMASSA o-0,01x0,10m:4360147;37. TP1;ROGGA - ARGAMASSA DE ASSENTAMENTO;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6MfjrBf;Arquitetura
IfcMember;MULLION;Rectangular Mullion:ARGAMASSA o-0,01x0,10m:4360148;37. TP1;ROGGA - ARGAMASSA DE ASSENTAMENTO;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6MfjrBk;Arquitetura
IfcMember;MULLION;Rectangular Mullion:ARGAMASSA o-0,01x0,10m:4360149;37. TP1;ROGGA - ARGAMASSA DE ASSENTAMENTO;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6MfjrBl;Arquitetura
IfcMember;MULLION;Rectangular Mullion:ARGAMASSA o-0,01x0,10m:4360150;37. TP1;ROGGA - ARGAMASSA DE ASSENTAMENTO;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6MfjrBi;Arquitetura
IfcMember;MULLION;Rectangular Mullion:ARGAMASSA o-0,01x0,10m:4360151;37. TP1;ROGGA - ARGAMASSA DE ASSENTAMENTO;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6MfjrBj;Arquitetura
IfcMember;MULLION;Rectangular Mullion:ARGAMASSA o-0,01x0,10m:4360152;37. TP1;ROGGA - ARGAMASSA DE ASSENTAMENTO;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6MfjrBY;Arquitetura
IfcMember;MULLION;Rectangular Mullion:ARGAMASSA o-0,01x0,10m:4360153;37. TP1;ROGGA - ARGAMASSA DE ASSENTAMENTO;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6MfjrBZ;Arquitetura
IfcMember;MULLION;Rectangular Mullion:ARGAMASSA o-0,01x0,10m:4360154;37. TP1;ROGGA - ARGAMASSA DE ASSENTAMENTO;;;;;;;PHN21043-ARQ-EX-0002-BIM-TOR-GER-R01.ifc;3SP7RjQqPEMAFjT6MfjrBW;Arquitetura
