Class;PredefinedType;Name;BuildingStorey;Material;PSET_RÔGGA.RÔGGA_SEÇÃO;PSET_RÔGGA.RÔGGA_DESCRIÇÃO;Width;Thickness;Length;Height;FileName;GlobalId;Disciplina_Prevista
IfcCableCarrierFitting;NOTDEFINED;Conexões do conduite : PVC Roscavel_Curvas : PVC Roscavel_Curvas;01.1. TER;PVC Rígido Preto;Ø110-Ø110;ROG_CONEX_ELETRODUTO_PVC Roscavel_Curvas PVC Roscavel_Curvas;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;0vpmT3bBT7bvemWNZfEVb3;Impermeabilização
IfcCableCarrierFitting;NOTDEFINED;Conexões do conduite : PVC Roscavel_Luva Para Conexão : PVC Roscavel_Luva Para Conexão;01.1. TER;PVC Rígido Preto;;ROG_CONEX_ELETRODUTO_PVC Roscavel_Luva Para Conexão PVC Roscavel_Luva Para Conexão;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;0vpmT3bBT7bvemWNZfEVb5;Impermeabilização
IfcCableCarrierFitting;NOTDEFINED;Conexões do conduite : PVC Roscavel_Luva Para Conexão : PVC Roscavel_Luva Para Conexão;01.1. TER;PVC Rígido Preto;;ROG_CONEX_ELETRODUTO_PVC Roscavel_Luva Para Conexão PVC Roscavel_Luva Para Conexão;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;0vpmT3bBT7bvemWNZfEVb7;Impermeabilização
IfcCableCarrierFitting;NOTDEFINED;Conexões do conduite : PVC Roscavel_Curvas : PVC Roscavel_Curvas;01.1. TER;PVC Rígido Preto;Ø110-Ø110;ROG_CONEX_ELETRODUTO_PVC Roscavel_Curvas PVC Roscavel_Curvas;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;0vpmT3bBT7bvemWNZfEVdr;Impermeabilização
IfcCableCarrierFitting;NOTDEFINED;Conexões do conduite : PVC Roscavel_Luva Para Conexão : PVC Roscavel_Luva Para Conexão;01.1. TER;PVC Rígido Preto;;ROG_CONEX_ELETRODUTO_PVC Roscavel_Luva Para Conexão PVC Roscavel_Luva Para Conexão;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;0vpmT3bBT7bvemWNZfEVdt;Impermeabilização
IfcCableCarrierFitting;NOTDEFINED;Conexões do conduite : PVC Roscavel_Luva Para Conexão : PVC Roscavel_Luva Para Conexão;01.1. TER;PVC Rígido Preto;;ROG_CONEX_ELETRODUTO_PVC Roscavel_Luva Para Conexão PVC Roscavel_Luva Para Conexão;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;0vpmT3bBT7bvemWNZfEVdv;Impermeabilização
IfcCableCarrierFitting;NOTDEFINED;Conexões do conduite : PVC Roscavel_Curvas : PVC Roscavel_Curvas;01.1. TER;PVC Rígido Preto;Ø110-Ø110;ROG_CONEX_ELETRODUTO_PVC Roscavel_Curvas PVC Roscavel_Curvas;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;0vpmT3bBT7bvemWNZfEVdx;Impermeabilização
IfcCableCarrierFitting;NOTDEFINED;Conexões do conduite : PVC Roscavel_Luva Para Conexão : PVC Roscavel_Luva Para Conexão;01.1. TER;PVC Rígido Preto;;ROG_CONEX_ELETRODUTO_PVC Roscavel_Luva Para Conexão PVC Roscavel_Luva Para Conexão;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;0vpmT3bBT7bvemWNZfEVdz;Impermeabilização
IfcCableCarrierFitting;NOTDEFINED;Conexões do conduite : PVC Roscavel_Luva Para Conexão : PVC Roscavel_Luva Para Conexão;01.1. TER;PVC Rígido Preto;;ROG_CONEX_ELETRODUTO_PVC Roscavel_Luva Para Conexão PVC Roscavel_Luva Para Conexão;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;0vpmT3bBT7bvemWNZfEVd$;Impermeabilização
IfcCableCarrierFitting;NOTDEFINED;Conexões do conduite : PVC Roscavel_Curvas : PVC Roscavel_Curvas;01.1. TER;PVC Rígido Preto;Ø110-Ø110;ROG_CONEX_ELETRODUTO_PVC Roscavel_Curvas PVC Roscavel_Curvas;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;0vpmT3bBT7bvemWNZfEVdX;Impermeabilização
IfcCableCarrierFitting;NOTDEFINED;Conexões do conduite : PVC Roscavel_Luva Para Conexão : PVC Roscavel_Luva Para Conexão;01.1. TER;PVC Rígido Preto;;ROG_CONEX_ELETRODUTO_PVC Roscavel_Luva Para Conexão PVC Roscavel_Luva Para Conexão;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;0vpmT3bBT7bvemWNZfEVdZ;Impermeabilização
IfcCableCarrierFitting;NOTDEFINED;Conexões do conduite : PVC Roscavel_Luva Para Conexão : PVC Roscavel_Luva Para Conexão;01.1. TER;PVC Rígido Preto;;ROG_CONEX_ELETRODUTO_PVC Roscavel_Luva Para Conexão PVC Roscavel_Luva Para Conexão;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;0vpmT3bBT7bvemWNZfEVdb;Impermeabilização
IfcCableCarrierFitting;NOTDEFINED;Conexões do conduite : PVC Roscavel_Curvas : PVC Roscavel_Curvas;01.1. TER;PVC Rígido Preto;Ø110-Ø110;ROG_CONEX_ELETRODUTO_PVC Roscavel_Curvas PVC Roscavel_Curvas;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;0vpmT3bBT7bvemWNZfEVxV;Impermeabilização
IfcCableCarrierFitting;NOTDEFINED;Conexões do conduite : PVC Roscavel_Luva Para Conexão : PVC Roscavel_Luva Para Conexão;01.1. TER;PVC Rígido Preto;;ROG_CONEX_ELETRODUTO_PVC Roscavel_Luva Para Conexão PVC Roscavel_Luva Para Conexão;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;0vpmT3bBT7bvemWNZfEVx1;Impermeabilização
IfcCableCarrierFitting;NOTDEFINED;Conexões do conduite : PVC Roscavel_Luva Para Conexão : PVC Roscavel_Luva Para Conexão;01.1. TER;PVC Rígido Preto;;ROG_CONEX_ELETRODUTO_PVC Roscavel_Luva Para Conexão PVC Roscavel_Luva Para Conexão;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;0vpmT3bBT7bvemWNZfEVx3;Impermeabilização
IfcCableCarrierFitting;NOTDEFINED;Conexões do conduite : PVC Roscavel_Curvas : PVC Roscavel_Curvas;01.1. TER;PVC Rígido Preto;Ø110-Ø110;ROG_CONEX_ELETRODUTO_PVC Roscavel_Curvas PVC Roscavel_Curvas;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;0vpmT3bBT7bvemWNZfEVxv;Impermeabilização
IfcCableCarrierFitting;NOTDEFINED;Conexões do conduite : PVC Roscavel_Luva Para Conexão : PVC Roscavel_Luva Para Conexão;01.1. TER;PVC Rígido Preto;;ROG_CONEX_ELETRODUTO_PVC Roscavel_Luva Para Conexão PVC Roscavel_Luva Para Conexão;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;0vpmT3bBT7bvemWNZfEVxx;Impermeabilização
IfcCableCarrierFitting;NOTDEFINED;Conexões do conduite : PVC Roscavel_Luva Para Conexão : PVC Roscavel_Luva Para Conexão;01.1. TER;PVC Rígido Preto;;ROG_CONEX_ELETRODUTO_PVC Roscavel_Luva Para Conexão PVC Roscavel_Luva Para Conexão;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;0vpmT3bBT7bvemWNZfEVxz;Impermeabilização
IfcCableCarrierFitting;NOTDEFINED;Conexões do conduite : PVC Roscavel_Curvas : PVC Roscavel_Curvas;01.1. TER;PVC Rígido Preto;Ø110-Ø110;ROG_CONEX_ELETRODUTO_PVC Roscavel_Curvas PVC Roscavel_Curvas;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;0vpmT3bBT7bvemWNZfEVx$;Impermeabilização
IfcCableCarrierFitting;NOTDEFINED;Conexões do conduite : PVC Roscavel_Luva Para Conexão : PVC Roscavel_Luva Para Conexão;01.1. TER;PVC Rígido Preto;;ROG_CONEX_ELETRODUTO_PVC Roscavel_Luva Para Conexão PVC Roscavel_Luva Para Conexão;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;0vpmT3bBT7bvemWNZfEVxX;Impermeabilização
IfcCableCarrierFitting;NOTDEFINED;Conexões do conduite : PVC Roscavel_Luva Para Conexão : PVC Roscavel_Luva Para Conexão;01.1. TER;PVC Rígido Preto;;ROG_CONEX_ELETRODUTO_PVC Roscavel_Luva Para Conexão PVC Roscavel_Luva Para Conexão;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;0vpmT3bBT7bvemWNZfEVxZ;Impermeabilização
IfcCableCarrierFitting;NOTDEFINED;Conexões do conduite : PVC Roscavel_Curvas : PVC Roscavel_Curvas;01.1. TER;PVC Rígido Preto;Ø110-Ø110;ROG_CONEX_ELETRODUTO_PVC Roscavel_Curvas PVC Roscavel_Curvas;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;0vpmT3bBT7bvemWNZfEVw7;Impermeabilização
IfcCableCarrierFitting;NOTDEFINED;Conexões do conduite : PVC Roscavel_Luva Para Conexão : PVC Roscavel_Luva Para Conexão;01.1. TER;PVC Rígido Preto;;ROG_CONEX_ELETRODUTO_PVC Roscavel_Luva Para Conexão PVC Roscavel_Luva Para Conexão;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;0vpmT3bBT7bvemWNZfEVw9;Impermeabilização
IfcCableCarrierFitting;NOTDEFINED;Conexões do conduite : PVC Roscavel_Luva Para Conexão : PVC Roscavel_Luva Para Conexão;01.1. TER;PVC Rígido Preto;;ROG_CONEX_ELETRODUTO_PVC Roscavel_Luva Para Conexão PVC Roscavel_Luva Para Conexão;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;0vpmT3bBT7bvemWNZfEVwB;Impermeabilização
IfcCableCarrierFitting;NOTDEFINED;Conexões do conduite : PVC Roscavel_Curvas : PVC Roscavel_Curvas;01.1. TER;PVC Rígido Preto;Ø110-Ø110;ROG_CONEX_ELETRODUTO_PVC Roscavel_Curvas PVC Roscavel_Curvas;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;0vpmT3bBT7bvemWNZfEVwD;Impermeabilização
IfcCableCarrierFitting;NOTDEFINED;Conexões do conduite : PVC Roscavel_Luva Para Conexão : PVC Roscavel_Luva Para Conexão;01.1. TER;PVC Rígido Preto;;ROG_CONEX_ELETRODUTO_PVC Roscavel_Luva Para Conexão PVC Roscavel_Luva Para Conexão;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;0vpmT3bBT7bvemWNZfEVwF;Impermeabilização
IfcCableCarrierFitting;NOTDEFINED;Conexões do conduite : PVC Roscavel_Luva Para Conexão : PVC Roscavel_Luva Para Conexão;01.1. TER;PVC Rígido Preto;;ROG_CONEX_ELETRODUTO_PVC Roscavel_Luva Para Conexão PVC Roscavel_Luva Para Conexão;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;0vpmT3bBT7bvemWNZfEVwn;Impermeabilização
IfcCableCarrierFitting;NOTDEFINED;Conexões do conduite : PVC Roscavel_Curvas : PVC Roscavel_Curvas;01.1. TER;PVC Rígido Preto;Ø110-Ø110;ROG_CONEX_ELETRODUTO_PVC Roscavel_Curvas PVC Roscavel_Curvas;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;0vpmT3bBT7bvemWNZfEVzL;Impermeabilização
IfcCableCarrierFitting;NOTDEFINED;Conexões do conduite : PVC Roscavel_Luva Para Conexão : PVC Roscavel_Luva Para Conexão;01.1. TER;PVC Rígido Preto;;ROG_CONEX_ELETRODUTO_PVC Roscavel_Luva Para Conexão PVC Roscavel_Luva Para Conexão;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;0vpmT3bBT7bvemWNZfEVzN;Impermeabilização
IfcCableCarrierFitting;NOTDEFINED;Conexões do conduite : PVC Roscavel_Luva Para Conexão : PVC Roscavel_Luva Para Conexão;01.1. TER;PVC Rígido Preto;;ROG_CONEX_ELETRODUTO_PVC Roscavel_Luva Para Conexão PVC Roscavel_Luva Para Conexão;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;0vpmT3bBT7bvemWNZfEVzP;Impermeabilização
IfcCableCarrierFitting;NOTDEFINED;Conexões do conduite : PVC Roscavel_Curvas : PVC Roscavel_Curvas;01.1. TER;PVC Rígido Preto;Ø110-Ø110;ROG_CONEX_ELETRODUTO_PVC Roscavel_Curvas PVC Roscavel_Curvas;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;0vpmT3bBT7bvemWNZfEVzR;Impermeabilização
IfcCableCarrierFitting;NOTDEFINED;Conexões do conduite : PVC Roscavel_Luva Para Conexão : PVC Roscavel_Luva Para Conexão;01.1. TER;PVC Rígido Preto;;ROG_CONEX_ELETRODUTO_PVC Roscavel_Luva Para Conexão PVC Roscavel_Luva Para Conexão;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;0vpmT3bBT7bvemWNZfEVzT;Impermeabilização
IfcCableCarrierFitting;NOTDEFINED;Conexões do conduite : PVC Roscavel_Luva Para Conexão : PVC Roscavel_Luva Para Conexão;01.1. TER;PVC Rígido Preto;;ROG_CONEX_ELETRODUTO_PVC Roscavel_Luva Para Conexão PVC Roscavel_Luva Para Conexão;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;0vpmT3bBT7bvemWNZfEVzV;Impermeabilização
IfcCableCarrierFitting;NOTDEFINED;Conexões do conduite : PVC Roscavel_Curvas : PVC Roscavel_Curvas;01.1. TER;PVC Rígido Preto;Ø110-Ø110;ROG_CONEX_ELETRODUTO_PVC Roscavel_Curvas PVC Roscavel_Curvas;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;0vpmT3bBT7bvemWNZfEVzZ;Impermeabilização
IfcCableCarrierFitting;NOTDEFINED;Conexões do conduite : PVC Roscavel_Luva Para Conexão : PVC Roscavel_Luva Para Conexão;01.1. TER;PVC Rígido Preto;;ROG_CONEX_ELETRODUTO_PVC Roscavel_Luva Para Conexão PVC Roscavel_Luva Para Conexão;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;0vpmT3bBT7bvemWNZfEVzb;Impermeabilização
IfcCableCarrierFitting;NOTDEFINED;Conexões do conduite : PVC Roscavel_Luva Para Conexão : PVC Roscavel_Luva Para Conexão;01.1. TER;PVC Rígido Preto;;ROG_CONEX_ELETRODUTO_PVC Roscavel_Luva Para Conexão PVC Roscavel_Luva Para Conexão;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;0vpmT3bBT7bvemWNZfEVzd;Impermeabilização
IfcCableCarrierFitting;NOTDEFINED;Conexões do conduite : PVC Roscavel_Curvas : PVC Roscavel_Curvas;01.1. TER;PVC Rígido Preto;Ø110-Ø110;ROG_CONEX_ELETRODUTO_PVC Roscavel_Curvas PVC Roscavel_Curvas;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;0vpmT3bBT7bvemWNZfEVzf;Impermeabilização
IfcCableCarrierFitting;NOTDEFINED;Conexões do conduite : PVC Roscavel_Luva Para Conexão : PVC Roscavel_Luva Para Conexão;01.1. TER;PVC Rígido Preto;;ROG_CONEX_ELETRODUTO_PVC Roscavel_Luva Para Conexão PVC Roscavel_Luva Para Conexão;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;0vpmT3bBT7bvemWNZfEVzh;Impermeabilização
IfcCableCarrierFitting;NOTDEFINED;Conexões do conduite : PVC Roscavel_Luva Para Conexão : PVC Roscavel_Luva Para Conexão;01.1. TER;PVC Rígido Preto;;ROG_CONEX_ELETRODUTO_PVC Roscavel_Luva Para Conexão PVC Roscavel_Luva Para Conexão;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;0vpmT3bBT7bvemWNZfEVzj;Impermeabilização
IfcCableCarrierFitting;NOTDEFINED;Conexões do conduite : PVC Roscavel_Curvas : PVC Roscavel_Curvas;AUX. CENTRAL DE GÁS;PVC Rígido Preto;Ø65-Ø65;ROG_CONEX_ELETRODUTO_PVC Roscavel_Curvas PVC Roscavel_Curvas;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;0vpmT3bBT7bvemWNZfEV_s;Impermeabilização
IfcCableCarrierFitting;NOTDEFINED;Conexões do conduite : PVC Roscavel_Luva Para Conexão : PVC Roscavel_Luva Para Conexão;AUX. CENTRAL DE GÁS;PVC Rígido Preto;;ROG_CONEX_ELETRODUTO_PVC Roscavel_Luva Para Conexão PVC Roscavel_Luva Para Conexão;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;0vpmT3bBT7bvemWNZfEV_u;Impermeabilização
IfcCableCarrierFitting;NOTDEFINED;Conexões do conduite : PVC Roscavel_Luva Para Conexão : PVC Roscavel_Luva Para Conexão;AUX. CENTRAL DE GÁS;PVC Rígido Preto;;ROG_CONEX_ELETRODUTO_PVC Roscavel_Luva Para Conexão PVC Roscavel_Luva Para Conexão;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;0vpmT3bBT7bvemWNZfEV_w;Impermeabilização
IfcCableCarrierFitting;NOTDEFINED;Conexões da bandeja de cabos : Eletrocalha_Curva Horizontal : Com Emenda Interna;01.1. TER;Aço Galvanizado Eletrica;100x50mm//100x50mm;ROG_CONEX_RIGIDO_Curva Horizontal 90° p/ Eletrocalha Galvanizada,, 100mm x 50mm;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;0vpmT3bBT7bvemWNZfEVTN;Impermeabilização
IfcCableCarrierFitting;NOTDEFINED;Conexões do conduite : PVC Roscavel_Curvas : PVC Roscavel_Curvas;01.1. TER;PVC Rígido Preto;Ø110-Ø110;ROG_CONEX_ELETRODUTO_PVC Roscavel_Curvas PVC Roscavel_Curvas;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;0vpmT3bBT7bvemWNZfEVSP;Impermeabilização
IfcCableCarrierFitting;NOTDEFINED;Conexões do conduite : PVC Roscavel_Luva Para Conexão : PVC Roscavel_Luva Para Conexão;01.1. TER;PVC Rígido Preto;;ROG_CONEX_ELETRODUTO_PVC Roscavel_Luva Para Conexão PVC Roscavel_Luva Para Conexão;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;0vpmT3bBT7bvemWNZfEVSR;Impermeabilização
IfcCableCarrierFitting;NOTDEFINED;Conexões do conduite : PVC Roscavel_Luva Para Conexão : PVC Roscavel_Luva Para Conexão;01.1. TER;PVC Rígido Preto;;ROG_CONEX_ELETRODUTO_PVC Roscavel_Luva Para Conexão PVC Roscavel_Luva Para Conexão;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;0vpmT3bBT7bvemWNZfEVST;Impermeabilização
IfcCableCarrierFitting;NOTDEFINED;Conexões do conduite : PVC Roscavel_Curvas : PVC Roscavel_Curvas;01.1. TER;PVC Rígido Preto;Ø110-Ø110;ROG_CONEX_ELETRODUTO_PVC Roscavel_Curvas PVC Roscavel_Curvas;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;0vpmT3bBT7bvemWNZfEVU9;Impermeabilização
IfcCableCarrierFitting;NOTDEFINED;Conexões do conduite : PVC Roscavel_Luva Para Conexão : PVC Roscavel_Luva Para Conexão;01.1. TER;PVC Rígido Preto;;ROG_CONEX_ELETRODUTO_PVC Roscavel_Luva Para Conexão PVC Roscavel_Luva Para Conexão;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;0vpmT3bBT7bvemWNZfEVUB;Impermeabilização
IfcCableCarrierFitting;NOTDEFINED;Conexões do conduite : PVC Roscavel_Luva Para Conexão : PVC Roscavel_Luva Para Conexão;01.1. TER;PVC Rígido Preto;;ROG_CONEX_ELETRODUTO_PVC Roscavel_Luva Para Conexão PVC Roscavel_Luva Para Conexão;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;0vpmT3bBT7bvemWNZfEVUD;Impermeabilização
IfcCableCarrierFitting;NOTDEFINED;Conexões da bandeja de cabos : BIMBR_BUSWAY_CAIXA DE ALIMENTAÇÃO DE LINHA : 630A;01.1. TER;;133x118mm;ROG_CONEX_BARR_CAIXA DE ALIMENTAÇÃO DE LINHA - BUSWAY 630A;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;24JiftIUT79wd0TCmRLtqb;Impermeabilização
IfcCableCarrierFitting;NOTDEFINED;Conexões da bandeja de cabos : BIMBR_BUSWAY_JUNTA_TERMINAL : JUNTA 220mm 630A;01.1. TER;;300x300mm//122x138mm;ROG_CONEX_BARR_JUNTA DE ALUMÍNIO 220mm - BUSWAY 630A;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;24JiftIUT79wd0TCmRLtJi;Impermeabilização
IfcCableCarrierFitting;NOTDEFINED;Conexões da bandeja de cabos : BIMBR_BUSWAY_ELEMENTO RETO DE TRANSPORTE ESPECIAL : 3000mm 630A;01.1. TER;;133x118mm//133x118mm;ROG_CONEX_BARR_BARRAMENTO BLINDADO RETO DE ALUMÍNIO 3000mm - BUSWAY 630A;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;24JiftIUT79wd0TCmRL8g7;Impermeabilização
IfcCableCarrierFitting;NOTDEFINED;Conexões da bandeja de cabos : BIMBR_BUSWAY_CURVA DIREITA : HEL1 630A;01.1. TER;;133x198mm//133x198mm;ROG_CONEX_BARR_CURVA DIREITA - BUSWAY 630A;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;24JiftIUT79wd0TCmRL8f8;Impermeabilização
IfcCableCarrierFitting;NOTDEFINED;Conexões da bandeja de cabos : BIMBR_BUSWAY_JUNTA_TERMINAL : JUNTA 220mm 630A;01.1. TER;;300x300mm//122x138mm;ROG_CONEX_BARR_JUNTA DE ALUMÍNIO 220mm - BUSWAY 630A;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;24JiftIUT79wd0TCmRL8kK;Impermeabilização
IfcCableCarrierFitting;NOTDEFINED;Conexões do conduite : PVC Roscavel_Curvas : PVC Roscavel_Curvas;01.1. TER;PVC Rígido Preto;Ø110-Ø110;ROG_CONEX_ELETRODUTO_PVC Roscavel_Curvas PVC Roscavel_Curvas;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;24JiftIUT79wd0TCmRL8o$;Impermeabilização
IfcCableCarrierFitting;NOTDEFINED;Conexões do conduite : PVC Roscavel_Luva Para Conexão : PVC Roscavel_Luva Para Conexão;01.1. TER;PVC Rígido Preto;;ROG_CONEX_ELETRODUTO_PVC Roscavel_Luva Para Conexão PVC Roscavel_Luva Para Conexão;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;24JiftIUT79wd0TCmRL8o1;Impermeabilização
IfcCableCarrierFitting;NOTDEFINED;Conexões do conduite : PVC Roscavel_Luva Para Conexão : PVC Roscavel_Luva Para Conexão;01.1. TER;PVC Rígido Preto;;ROG_CONEX_ELETRODUTO_PVC Roscavel_Luva Para Conexão PVC Roscavel_Luva Para Conexão;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;24JiftIUT79wd0TCmRL8o3;Impermeabilização
IfcCableCarrierFitting;NOTDEFINED;Conexões do conduite : PVC Roscavel_Curvas : PVC Roscavel_Curvas;01.1. TER;PVC Rígido Preto;Ø110-Ø110;ROG_CONEX_ELETRODUTO_PVC Roscavel_Curvas PVC Roscavel_Curvas;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;24JiftIUT79wd0TCmRL8mf;Impermeabilização
IfcCableCarrierFitting;NOTDEFINED;Conexões do conduite : PVC Roscavel_Luva Para Conexão : PVC Roscavel_Luva Para Conexão;01.1. TER;PVC Rígido Preto;;ROG_CONEX_ELETRODUTO_PVC Roscavel_Luva Para Conexão PVC Roscavel_Luva Para Conexão;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;24JiftIUT79wd0TCmRL8mh;Impermeabilização
IfcCableCarrierFitting;NOTDEFINED;Conexões do conduite : PVC Roscavel_Luva Para Conexão : PVC Roscavel_Luva Para Conexão;01.1. TER;PVC Rígido Preto;;ROG_CONEX_ELETRODUTO_PVC Roscavel_Luva Para Conexão PVC Roscavel_Luva Para Conexão;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;24JiftIUT79wd0TCmRL8mj;Impermeabilização
IfcCableCarrierFitting;NOTDEFINED;Conexões do conduite : PVC Roscavel_Curvas : PVC Roscavel_Curvas;01.1. TER;PVC Rígido Preto;Ø110-Ø110;ROG_CONEX_ELETRODUTO_PVC Roscavel_Curvas PVC Roscavel_Curvas;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;24JiftIUT79wd0TCmRL8mu;Impermeabilização
IfcCableCarrierFitting;NOTDEFINED;Conexões do conduite : PVC Roscavel_Luva Para Conexão : PVC Roscavel_Luva Para Conexão;01.1. TER;PVC Rígido Preto;;ROG_CONEX_ELETRODUTO_PVC Roscavel_Luva Para Conexão PVC Roscavel_Luva Para Conexão;;;;;PHN21043-ELE-EX-0001-BIM-EMB-GER-R00.ifc;24JiftIUT79wd0TCmRL8mw;Impermeabilização
